Entrez_ID	hgnc_symbol	logFC	P.Value	adj.P.Val
54763	ROPN1	-0.0807432816370734	0.17987461148618514	0.21976966861632585
27161	AGO2	-0.10318465163460053	0.18011636145546894	0.22004839712937707
90231	KIAA2013	0.08727245243903484	0.1801807923750368	0.22011046895535083
118987	PDZD8	0.13183428584109652	0.18029030971571047	0.22022760520728316
4236	MFAP1	0.18735253427311852	0.18030573166157832	0.22022979335168738
90826	PRMT9	0.13053813536762213	0.18054933792566571	0.22051066995728935
79770	TXNDC15	-0.2433393822871977	0.18074111698016598	0.22072821066126544
284900	TTC28-AS1	-0.09706545508516848	0.1808485083928594	0.2208426687403393
6742	SSBP1	-0.09075559702067257	0.1813960855680936	0.2214946005534831
8362	H4C12	-0.16970477607232648	0.18178619407705335	0.22195417046043608
140707	BRI3BP	0.08192005092813487	0.18184068971512893	0.222003931065992
255783	INAFM1	-0.09654173317081206	0.18198923832544667	0.22216850197387547
29802	VPREB3	0.08895051573072128	0.18200920398490467	0.22217608860562893
80740	LY6G6C	-0.11569933433953385	0.1820763689630476	0.22223804095894634
202018	TAPT1	-0.07582206655439647	0.18210452045942402	0.22223804095894634
55786	ZNF415	0.09999632827314134	0.18210712277841565	0.22223804095894634
1462	VCAN	-0.08231886468069445	0.18211497569452556	0.22223804095894634
284759	SIRPB2	0.10380682840397466	0.1821580285268703	0.22227379102096845
25859	PART1	0.09337857198217461	0.18217445502240723	0.22227704801367118
8402	SLC25A11	-0.1614389732754304	0.18238567105864273	0.22251795569693353
285126	DNAJC5G	0.12144829292542778	0.18259824631155058	0.2227560056172578
118430	MUCL1	0.08445416207749273	0.18260836135424768	0.2227560056172578
114659	LRRC37B	-0.09109606719279771	0.18276002392387022	0.22292418137837622
11340	EXOSC8	-0.10496904058355597	0.182800160421816	0.2229563064796015
1427	CRYGS	-0.10380455924599034	0.18293119506350067	0.22309928431770687
56981	PRDM11	0.08705091108294749	0.18303964470534156	0.22321469843038746
353345	GPR141	-0.09485236160160489	0.18318720585328727	0.22337778754502358
10457	GPNMB	-0.15097560926217804	0.18341472639226214	0.22363834686588024
100506115	PELATON	-0.12233849076527326	0.18352871490967654	0.223760447237824
388115	CCDC9B	0.17241073558088826	0.183561406835267	0.22378341886647618
51434	ANAPC7	0.09431909859096775	0.1837279231814701	0.22396952277372964
4939	OAS2	0.07739630823566906	0.18390778184220002	0.22417186203126563
9844	ELMO1	0.14046712772490408	0.18394005123644142	0.2241942824251044
4254	KITLG	-0.10821748224798562	0.184095319713987	0.2243666048592357
7287	TULP1	0.12230752970990803	0.18416521715257966	0.22443486299096618
8896	BUD31	0.1112897136184109	0.18426972796346014	0.2245335353399717
117531	TMC1	-0.08618763526736467	0.18427397899412173	0.2245335353399717
51319	RSRC1	-0.19124249576041633	0.18440137757382902	0.2246718239544797
1456	CSNK1G3	0.11700222031562671	0.18445540800633314	0.2247207078237313
8436	CAVIN2	-0.17939099875207043	0.18453710865452128	0.22480329220622033
158055	C9orf163	-0.076561280567371	0.1846965696358825	0.22498058471101878
7490	WT1	-0.126360212321375	0.1847269238951743	0.2250005962589017
56121	PCDHB15	0.0789917932842633	0.18562298660744952	0.22607497321095749
2675	GFRA2	-0.13540612473485442	0.1863504217831848	0.22694382790012188
88745	RRP36	-0.20876872028614024	0.18640367311990194	0.22699156968633222
3730	ANOS1	-0.3183443712908451	0.1864748016823075	0.22706107248331014
3899	AFF3	0.09646828807328442	0.18668619660046512	0.227301347285133
64342	HS1BP3	-0.11698255327813821	0.18688586278280342	0.2275250790364069
27284	SULT1B1	0.10871771781284968	0.18689811530427633	0.2275250790364069
23150	FRMD4B	-0.09502095306299554	0.18698741854120257	0.22761664441876062
122616	CLBA1	-0.12013538391661281	0.18709322559863079	0.22771394258742758
4217	MAP3K5	1.0425957124631346	0.18709553678579569	0.22771394258742758
157869	SBSPON	0.10849466024136058	0.1871637389105027	0.22777979282743238
200958	MUC20	-0.07554696577507447	0.1872252416243865	0.22783748052460742
26953	RANBP6	-0.08335524879773859	0.1872628524982834	0.22786608734860406
9061	PAPSS1	0.07737584663415877	0.18734825528060853	0.22795283986510972
84952	CGNL1	0.08255424619734199	0.18744858756180585	0.22805774316536875
81889	FAHD1	0.11262354117184449	0.18751059671095507	0.22811246994268858
6776	STAT5A	-0.10018603886045552	0.18752180638601162	0.22811246994268858
3625	INHBB	-0.07549803878704403	0.18773678586388506	0.22835679057462854
390883	OR7G3	-0.10276441726409256	0.1878027130641425	0.22841978583087552
10147	SUGP2	-0.10653543248242638	0.18782426912815192	0.22842880815231845
53820	RIPPLY3	-0.07331934603840984	0.18787415629488838	0.22847006291599642
346525	OR2A12	0.10386977464703423	0.18788647186760193	0.22847006291599642
79802	HHIPL2	0.07956031923889008	0.18800621213072316	0.22859846247712928
55209	SETD5	0.0811065139718846	0.1880363698253577	0.2286179266512382
79998	ANKRD53	-0.20072980245054994	0.18811698811542882	0.22869873415959244
4481	MSR1	-0.09992092383295148	0.1887662592846715	0.2294548013308714
2796	GNRH1	0.22062708438400033	0.18876729710280019	0.2294548013308714
51566	ARMCX3	-0.16377959538568906	0.18888749387074352	0.2295836333761832
5886	RAD23A	0.07306623074041577	0.18898280600358253	0.22968220224160393
89797	NAV2	-0.07499879476161433	0.1891882436491923	0.22991458838962014
84518	CNFN	-0.09563950040951955	0.18937891629065493	0.23012899748105534
26298	EHF	-0.0855915866054408	0.18946989996669425	0.2302066126950645
6119	RPA3	0.08732305416993813	0.18947128400191668	0.2302066126950645
221301	CALHM4	-0.07048493410687297	0.18959744372040702	0.23034257449361725
83468	GLT8D2	-0.11539967726432607	0.18962495869197116	0.23035868102151713
10762	NUP50	-0.1300239845334501	0.18977436751803134	0.23051955691197845
8290	H3-4	0.1769261780100269	0.18978697713840925	0.23051955691197845
338322	NLRP10	0.12140606456449854	0.18980018973819704	0.23051955691197845
10783	NEK6	-0.0886011095002908	0.18993675630156054	0.23066808264915165
8243	SMC1A	0.1608058744425615	0.19047327035650896	0.2313022644983176
4651	MYO10	0.1052343910798457	0.19049110222816898	0.23130653379682295
1738	DLD	0.1443001954187633	0.19072112796466706	0.2315684425133483
6641	SNTB1	-0.09246981509352992	0.1908540692557873	0.23171244341492
4247	MGAT2	-0.07550114787441406	0.1909895289528862	0.2318594799978798
338328	GPIHBP1	-0.08825955506273711	0.19101646048806342	0.23187475222431558
475	ATOX1	-0.07697482276054411	0.19123656016050508	0.2321244912112749
85360	SYDE1	-0.11288667527287237	0.191608257622852	0.2325410971282236
125170	MIEF2	-0.2644057391522211	0.19160856756006936	0.2325410971282236
8411	EEA1	0.10267677080228295	0.19186175702737046	0.2328173507318491
8323	FZD6	0.10721854877874298	0.19186501361605313	0.2328173507318491
10895		0.1681896878202797	0.1921138597513264	0.23309759406492997
1362	CPD	-0.17620757026432388	0.19212481649827767	0.23309759406492997
2979	GUCA1B	0.12185554196429939	0.19214381930366076	0.23310314525373532
9636	ISG15	0.07207416751101896	0.19220144031021424	0.2331555425401405
3570	IL6R	0.5520274752524854	0.19258308556103418	0.23360096947519737
185	AGTR1	0.13096648479246428	0.19259799096798547	0.23360151190374154
494551	WEE2	0.09832709020564123	0.19265305902658353	0.2336507637511267
136	ADORA2B	0.1212016284151591	0.19274225701291386	0.2337413980753321
79874	RABEP2	-0.07463496839813415	0.19280709769589088	0.23380248254822195
10951	CBX1	-0.13126171579668972	0.19287054051299254	0.23386186289444058
57595	PDZD4	0.23169012704959716	0.19289275436302933	0.233871246603892
1105	CHD1	-0.11303852881231802	0.19315253490617873	0.23416864309140314
23732	FRRS1L	0.08871641584208269	0.19344376914570832	0.23450412500654333
219874	OR6T1	0.21713324265710393	0.19352309747077254	0.23458269081215932
199713	NLRP7	-0.1016976638090828	0.19366968270983836	0.23474276545707864
3045	HBD	-0.08465583091890622	0.19384079044696023	0.23493253703784683
93100	NAPRT	0.09613943333446522	0.19395377535156644	0.2350518413107755
51022	GLRX2	-0.08847778229492252	0.1940352887018865	0.2351329902914858
11240	PADI2	0.523237558077619	0.1941443072504035	0.2352474555455804
10049	DNAJB6	-0.10233050836166954	0.19425193937118967	0.23536022380354793
11070	TMEM115	-0.09942899520946627	0.19432038822353928	0.23542550333891155
221895	JAZF1	0.07928921501573287	0.19438584577639131	0.2354871492996292
23392	ECPAS	0.07787111304373232	0.19475188019888612	0.2359109994221856
653067	XAGE1B	0.18392919516106174	0.19476492054790703	0.2359109994221856
55769	ZNF83	-0.12001274832797762	0.1949594400412112	0.23612891100043848
875	CBS	-0.08675793063314748	0.19518540156705685	0.23638486868442676
5008	OSM	-0.22916492677117836	0.19524429410536467	0.23643846948436345
57568	SIPA1L2	0.07521757899376363	0.19539600571503055	0.23660445659430027
4103	MAGEA4	-0.0727120268381772	0.1954318994507872	0.23663018580833103
259173	ALS2CL	-0.1102419840452436	0.19567995970993604	0.23691278449107805
713	C1QB	-0.16506854884352762	0.1958408857263956	0.23708985393986018
64783	RBM15	0.09409189137349004	0.19603359144689558	0.23730536727410595
57381	RHOJ	-0.12685249874654086	0.1968176746690996	0.23823667737703344
50805	IRX4	-0.13806090527227394	0.1968999835482854	0.2383184533815003
5212	VIT	0.07923385518238181	0.19693310041694956	0.23834068190536736
158056	MAMDC4	0.08739813613206916	0.19696504163977	0.23835253859890992
83463	MXD3	-0.12174311101489592	0.19697240176843755	0.23835253859890992
93035	PKHD1L1	0.06908447862814283	0.197029861098269	0.23840421371712217
79822	ARHGAP28	0.07431860988109686	0.19770271251410457	0.23920044376893718
57579	FAM135A	0.1419577608428422	0.1977527260246681	0.23924303963912857
11119	BTN3A1	0.12694590760336627	0.19781522303791604	0.2393007306546578
54700	RRN3	-0.1092132369963174	0.19785986902902325	0.239336819937256
8106	PABPN1	-0.10505049389883407	0.19840083351592835	0.23996440463100516
79750	ZNF385D	0.07764909913692147	0.19840839768927387	0.23996440463100516
1327	COX4I1	-0.07420259879323984	0.19843764497841349	0.23998181361648405
84274	COQ5	-0.07458821897058315	0.1984646181085647	0.23999646993339419
143879	KBTBD3	-0.0872979672261544	0.19863181800687707	0.2401806827972693
53918	PELO	-0.10048540083841355	0.19876523526324313	0.24032402201213943
116138	KLHDC3	-0.12013115531331317	0.19894571391609459	0.24052423673618228
8601	RGS20	-0.11670909195258888	0.19898370347064484	0.24055216587917763
5328	PLAU	-0.08435623777162866	0.19902119021369152	0.24057948303775356
80149	ZC3H12A	0.075410070928808845	0.199437482099879	0.24106466658844503
6981	NA	0.1309129447579036	0.19959500447214032	0.24123702029147
2302	FOXJ1	0.11925575221336782	0.19994159357575733	0.24163784332437063
8500	PPFIA1	-0.09154587258771292	0.2000006298224364	0.24169111264331375
5301	PIN1P1	-0.0805287151640715	0.20020258040339306	0.24191706615642972
124599	CD300LB	-0.10825875628203603	0.2002517349576696	0.24195836686442326
2202	EFEMP1	0.09134728766169546	0.200665773151312	0.24244050675284143
374354	NHLRC2	-0.08078402933650193	0.20128584097434607	0.24317147694201505
84529	CDIN1	-0.10248123769926337	0.2015325323173055	0.24345129903930504
54843	SYTL2	0.1330607073477315	0.20203572378037488	0.24404090827747582
7690	ZNF131	0.24824690343626885	0.20207958106732835	0.24407563663787274
54675	CRLS1	0.08223831013913986	0.20209731974338102	0.2440788155997763
79603	CERS4	0.09261157918029106	0.20221541059996465	0.2442031832770483
1145	CHRNE	-0.12178122639318004	0.2022381128155852	0.24421234594629374
23265	EXOC7	-0.08077697461529545	0.202297228068552	0.24426547447153388
7772	ZNF229	-0.09004952414242566	0.2026992909413185	0.24473265907479325
140850	DEFB127	0.07340498085162331	0.20283949392206177	0.24487822964866474
6388	SDF2	0.17045639757726638	0.20285017179041462	0.24487822964866474
56156	TEX13B	-0.14128068169254457	0.20286950046945282	0.24488326627455728
4353	MPO	0.09732877943681992	0.20294909172157216	0.24496103951482454
8934	RAB29	0.09262102214767448	0.20311395430547102	0.24514171656932066
1825	DSC3	0.07368493431853355	0.20354824739683647	0.24564752264645107
5331	PLCB3	0.09530155538143156	0.2036069059050074	0.2456999610655915
84866	TMEM25	-0.07572908695231424	0.20405481094025893	0.24622207470961638
51614	ERGIC3	0.18247045270213913	0.20409495813200476	0.24625212743923539
147	ADRA1B	-0.09205182175178667	0.20417315441218695	0.24631504590566144
148545	NBPF4	0.08162638977994059	0.2041775954579763	0.24631504590566144
10669	CGREF1	-0.07494787226933121	0.20446472161494958	0.24664301232885924
83667	SESN2	-0.07793797651336945	0.2046159045253975	0.24680695553690535
64794	DDX31	-0.09448369922450989	0.20463876910318674	0.24681610871903464
79609	VCPKMT	0.10037776030811264	0.20478392098578194	0.2469727410142031
51368	TEX264	0.07857179124667897	0.20480498392271757	0.24697970781007222
55450	CAMK2N1	-0.08596611586716398	0.204908059132597	0.24708556693823192
9960	USP3	-0.06735238030573551	0.20492662091767444	0.24708950851991537
83694	RPS6KL1	0.08027665301050628	0.2051457617162487	0.24732004660361082
51032	CELA2B	-0.08712179208439876	0.20514843501773797	0.24732004660361082
1310	COL19A1	0.08781454629991918	0.20521991092508424	0.24738775653335715
960	CD44	-0.08107660577633692	0.20527725081645537	0.24742728284263768
23205	ACSBG1	0.09507218022278936	0.20528332775302086	0.24742728284263768
2535	FZD2	-0.07914891157126777	0.20537613826992476	0.2475206822338635
148254	ZNF555	-0.08986707635051382	0.2054299334173769	0.24756704961770407
128553	TSHZ2	0.09505246077189441	0.2054897572321873	0.247620674791203
387032	ZKSCAN4	-0.09773620125017568	0.20580055721314794	0.24797670243066827
6156	RPL30	0.13620724845038407	0.20582487216132456	0.24798750630205227
651	BMP3	-0.08437982759423784	0.2059272543835473	0.248080153089135
55353	LAPTM4B	-0.11522354423910673	0.2059324759071287	0.248080153089135
1107	CHD3	-0.0801958120987084	0.206139091331299	0.24831054191007218
64759	TNS3	0.11383692811430733	0.20617443615902326	0.24833460302827934
282974	STK32C	0.07415315810977358	0.20658064075205013	0.24880532334184674
989	SEPTIN7	-0.08301788101196754	0.20666745834802489	0.24889133307461525
40	ASIC2	-0.07204709939078173	0.20691417768333423	0.24916988662365885
9963	SLC23A1	0.10656090403995117	0.2069892916508443	0.24924176369076545
10317	B3GALT5	0.08488059174483142	0.20722529072897294	0.2495073420007464
401427	OR2A7	0.09047634819301158	0.2075057400362644	0.24982639655483785
79050	NOC4L	0.16427792864150212	0.20754251935365076	0.2498409966019515
1777	DNASE2	0.12330802186721053	0.20754879348835756	0.2498409966019515
9965	FGF19	0.08841010206538423	0.20757231478134283	0.24985069581480712
90050	FAM181A	-0.07349744242522332	0.2080202274233	0.250371187014173
5546	PRCC	0.088869538938151	0.20809853409073625	0.2504467795384749
4854	NOTCH3	-0.2227954408681204	0.20830801578329805	0.25068021830856146
84766	CRACR2A	-0.12738608744880672	0.2087519913796922	0.25119579390196517
2256	FGF11	-0.21877809959808175	0.2087918396132839	0.2512250337080599
8614	STC2	-0.07579144100992627	0.20883271787822708	0.25125550843387556
10451	VAV3	-0.07352324579352895	0.2088690548567974	0.25128051521379563
1831	TSC22D3	0.095850556845671	0.2089685790999105	0.2513815302298604
368	ABCC6	0.07388580166980267	0.2090481932750747	0.2514585809071904
81559	TRIM11	-0.08404148195676647	0.20915293219437886	0.251565839757655
23456	ABCB10	0.08256545099180067	0.20958656037211318	0.25206863599316903
4734	NEDD4	0.13065598618712537	0.209617550264311	0.2520871425098975
54929	TMEM161A	0.12975390520060226	0.21017953439308396	0.2527441751405967
257000	TINCR	0.23752154782119395	0.2104228781773342	0.25301796849826513
11309	SLCO2B1	-0.08400403095435473	0.21077802810962995	0.25342614973711053
3234	HOXD8	0.07376450497056636	0.210906675896667	0.25356195866228504
10282	BET1	0.09120030007276703	0.21094226859444637	0.25358588048217784
8788	DLK1	-0.08799200520856068	0.2109972409114853	0.2536330943684896
135941	OR2A14	-0.15629733771868878	0.21102643511617228	0.25364931648355865
23515	MORC3	-0.07185183394907088	0.21117957557332878	0.25381450587951154
6157	RPL27A	-0.08917508510308314	0.21120071605438193	0.253821033121887
4005	LMO2	0.07466791599617932	0.21132450491221025	0.2539509130432563
9241	NOG	-0.06688059541190498	0.21192109137093343	0.254648897313712
1263	PLK3	-0.3333328471380788	0.21216646351487348	0.25492478255445905
56963	RGMA	0.09620856321860562	0.2121955424316712	0.25494076286946105
55619	DOCK10	-0.08787515359714444	0.21226474757582528	0.255004946582096
5093	PCBP1	0.16248475404139093	0.2123778143487367	0.2551218101436832
5917	RARS1	-0.09399784385528784	0.21265471947186212	0.25543545479941093
57655	GRAMD1A	-0.08561330120510068	0.21282439143200235	0.2556202566433885
6490	PMEL	-0.06721900938760443	0.2130283528384394	0.25584621250358025
10237	SLC35B1	-0.10038579681551899	0.21324414575906356	0.25608634332014196
4306	NR3C2	-0.08724022844609641	0.21334978352755743	0.25618700385014354
10051	SMC4	-0.16258502227126168	0.2133596783937322	0.25618700385014354
57534	MIB1	0.08263843496438962	0.2134638790348078	0.256293073758296
56159	TEX11	-0.3330121760432555	0.21368465477692647	0.25652833870922753
663	BNIP2	-0.08072731512556071	0.2136915832572565	0.25652833870922753
9528	TMEM59	-0.07209308995149416	0.2137722634446074	0.2566061263354028
119559	SFXN4	0.08110138671698437	0.21396323992449737	0.2568162890914571
79088	ZNF426	-0.07393301798279543	0.21418113160582103	0.2570587240644221
9788	MTSS1	0.08739457274085971	0.2142950735213679	0.2571763724938529
127534	GJB4	0.07202486720024104	0.21431150768913798	0.25717699270153016
55231	CCDC87	0.08621188347810724	0.21466174740176588	0.2575781546803068
57687	VAT1L	-0.10897189734999961	0.2149017973076332	0.25784704731170577
5696	PSMB8	0.08997988345152348	0.2150416520730306	0.25799569113714677
55872	PBK	0.09417997766592917	0.21506887564411076	0.25799850823265696
26123	TCTN3	-0.14438468001688523	0.21507593658387428	0.25799850823265696
80231	TASL	0.09639696117716333	0.21509981714767548	0.2580079989350403
124152	IQCK	0.06706991169747532	0.21522650626814982	0.2581407959152622
79091	METTL22	-0.12255894103063023	0.21551844690542957	0.25847175969796804
118856	MMP21	-0.13331364335930318	0.21649434840774656	0.25962288927662447
53822	FXYD7	0.07401666729585361	0.2168185863076323	0.2599924223669597
220134	SKA1	-0.1230297785045157	0.21698029952221157	0.26016702778333006
729359	PLIN4	0.1113528595269249	0.21712890596717974	0.2603058493994073
10573	MRPL28	0.07407580993003085	0.21714134883759356	0.2603058493994073
22990	PCNX1	0.08075490854359461	0.21716011340950261	0.2603058493994073
10923	SUB1	-0.09253494688842019	0.21716052138730033	0.2603058493994073
138639	PTPDC1	0.08034634600071387	0.21720646826600484	0.2603404782260483
160418	TMTC3	-0.10618303173868716	0.21722163687351348	0.2603404782260483
55888	ZKSCAN7	0.5247471249019434	0.2173599489422269	0.2604869229387005
152559	PAQR3	-0.09540157759266274	0.217595690597626	0.26075009812251304
9063	PIAS2	-0.15609639998963948	0.21786472410034688	0.2610531257259941
255488	RNF144B	-0.11482885940216064	0.21816479111943776	0.2613932910728035
79913	ACTR5	0.10863561358466707	0.21838083491034016	0.26163274133518954
5355	PLP2	0.07233329404068835	0.21884700622428044	0.2621718009613479
5753	PTK6	0.08418694049031301	0.21911358682825186	0.2624716950166122
92856	IMP4	-0.07928587511254487	0.2194584725680122	0.26286533777755006
4778	NFE2	0.0857941256199603	0.2197644500418517	0.26321232166984415
9185	REPS2	0.11398449788964965	0.21979834141738938	0.26323340021353203
6588	SLN	-0.1008219310403289	0.21999750853369135	0.2634523973746554
79817	MOB3B	0.15920632043879782	0.22005708402273957	0.2635042100759952
114041	NA	0.10839941812768518	0.2204989627539279	0.2640137647261904
56616	DIABLO	-0.07123770766624077	0.2206876384741162	0.2642104588973252
27163	NAAA	0.09499701323807169	0.22069594313785362	0.2642104588973252
8437	RASAL1	-0.15295693255318918	0.22074129966793957	0.2642451788349188
57664	PLEKHA4	-0.07917015185553236	0.2209904662940801	0.2645238527125094
5243	ABCB1	0.17848878059327739	0.2211642887332091	0.26471230558281794
6691	SPINK2	0.0834936279282849	0.2212883518553117	0.26484117784639044
53947	A4GALT	-0.10923338477371565	0.2215483625951232	0.26513272309083813
57488	ESYT2	0.0739254386776843	0.22168305830792023	0.265274268484748
84273	NOA1	-0.11944354185991153	0.22244881699895208	0.26617089063556754
929	CD14	-0.07659539373879304	0.2225722169713278	0.26629882328241583
2517	FUCA1	0.09444696977211763	0.2226535392553086	0.26635825991206097
6908	TBP	-0.06853321029133327	0.22265486528268214	0.26635825991206097
129607	CMPK2	0.23569740891511357	0.2230547321042644	0.2668168584147923
91544	UBXN11	-0.14289403854666505	0.22352633899755198	0.2673611977482564
64132	XYLT2	-0.1256266724407874	0.22358966727628027	0.2674171481370094
57181	SLC39A10	-0.1079219634480888	0.22362035734993874	0.26742619574256254
57709	SLC7A14	-0.08585509364938287	0.22363033550026382	0.26742619574256254
2132	EXT2	0.06914648254692317	0.22390870631844356	0.2677392664288849
130535	KCTD18	-0.06821940398936949	0.2239806640649247	0.2678054902166054
51442	VGLL1	0.07667885608918876	0.22423315554059536	0.2680875458094864
57124	CD248	0.07569747722890267	0.22467626555034398	0.2685974415462011
3283	HSD3B1	0.10298356124617951	0.22471614566902934	0.2686252416080576
81127	OR4K15	-0.08974763018841439	0.2247506119990544	0.2686465664029535
89958	SAPCD2	0.1547519570704044	0.22485663150025312	0.26875340990897983
407	ARR3	-0.16286845361979085	0.2248929833156364	0.26877697547383217
5992	RFX4	0.08403582826481186	0.22491357087141264	0.26878169856282647
29957	SLC25A24	-0.07079864280736022	0.2250275927284204	0.2688980708315279
51530	ZC3HC1	-0.13567800940227964	0.22538925513443228	0.26931032356212264
10311	VPS26C	0.06941889975373819	0.22551700426515595	0.2694430405910023
29081	METTL5	0.37467262827191405	0.22557949168250618	0.2694977704166114
23362	PSD3	-0.07222100168727334	0.22568864812017725	0.26960824308153075
2676	GFRA3	-0.18640377654734172	0.22576917007266475	0.2696844951104572
3918	LAMC2	0.08796279517230488	0.2259726571484713	0.2698913700483969
56983	POGLUT1	0.1324595322439255	0.2259757661703728	0.2698913700483969
55281	TMEM140	-0.08842869786944747	0.2267785705093381	0.27083016954093986
5082	PDCL	0.20450767388820704	0.2271149339360758	0.27121182465670185
27329	ANGPTL3	0.0767566438384862	0.22730645831164484	0.2714204749790293
6322	SCML1	0.07177457836969714	0.22737134079623095	0.2714778859920709
4826	NNAT	-0.10354930497657722	0.22740991820393985	0.2715038829838954
118426	BORCS5	0.0729955058426899	0.22780976491757188	0.27196116238903567
5788	PTPRC	0.06575506752782787	0.22810353380505222	0.2722917470031938
7132	TNFRSF1A	-0.08600680516852287	0.22824121564156818	0.27242457374709167
6953	TCP10L3	0.1520028401655561	0.22824852725223616	0.27242457374709167
84885	ZDHHC12	0.06926936459759639	0.2283034346218497	0.2724699802914186
150483	TEKT4	0.11845508299443802	0.22856541760868004	0.27276249740035774
10550	ARL6IP5	-0.0960469818054274	0.22869376805674402	0.27289551037613097
8738	CRADD	0.10099652329433606	0.2288337371067791	0.2730398227553645
966	CD59	0.10328444073184767	0.22884850403869192	0.2730398227553645
79989	IFT56	0.12558979419657423	0.22891581712669334	0.2730999673127065
10113	PREB	0.07152322916861104	0.22941630560722082	0.2736768495050108
10576	CCT2	0.17013432877798976	0.2295575118321386	0.27382508074358536
1446	CSN1S1	-0.1755227690230485	0.2296114499359336	0.27386920099032036
5152	PDE9A	-0.07213381985694653	0.22974678021903355	0.27401038813013395
90853	SPOCD1	-0.10066534921485391	0.22981680311447264	0.2740736704990061
3671	ISLR	0.10667494215582211	0.23011709300178076	0.2744115338128107
9209	LRRFIP2	-0.07844286584679369	0.23028816870940705	0.27459527246036086
6809	STX3	-0.08203593130624963	0.23051477992502684	0.27484519956081904
6532	SLC6A4	-0.1625420330027304	0.23055199713120653	0.2748692899681895
55101	DMAC2	0.11277960761731172	0.23074217531859562	0.27507572689607834
1670	DEFA5	-0.0796860212442398	0.23083961394155686	0.27517158347747783
51684	SUFU	0.0704349692442035	0.23102100319041277	0.27536749159332347
8869	ST3GAL5	0.09325357566569104	0.2310441336402071	0.27537474677078977
4606	MYBPC2	-0.16042738785529823	0.23131924015182243	0.2756823016252117
25975	EGFL6	-0.07439266012442111	0.23138108569620863	0.2757356690952679
54680	ZNHIT6	0.06606995818272639	0.2315257937987343	0.2758877683019508
474344	GIMAP6	0.06637900761094395	0.23197146226955376	0.27639844512457085
10283	CWC27	-0.10182647570691274	0.2322418650143568	0.2767002295580682
5192	PEX10	0.12434786916072325	0.23241699350110293	0.2768884651229406
2872	MKNK2	0.09407062771341436	0.2326942601619591	0.27719834560471673
55601	DDX60	0.10628172222444902	0.23275885909223254	0.2772548574427308
55754	TMEM30A	0.07399195840610175	0.2331507715640995	0.2777012175570332
429	ASCL1	-0.08000859162038301	0.23319760196625355	0.27773652181695113
219988	PATL1	0.10757340850332611	0.23332759719938848	0.2778708622356099
80316	PPP1R2C	0.16138710090163813	0.23353974735638974	0.27810301430109
1129	CHRM2	-0.0968193006939939	0.23356585379704847	0.2781136045249401
23353	SUN1	0.08729228708705188	0.2343894179842336	0.27907367917253223
29105	CFAP20	0.2526498423393118	0.23446150114984438	0.27913893405629914
10910	SUGT1	-0.09497760527570921	0.23461802180228147	0.2793046992528339
131870	NUDT16	-0.3135598088127957	0.2346675503086848	0.2793430789315126
4015	LOX	-0.10531938503049725	0.2347384320516409	0.2794033769807166
55301	OLAH	0.26547730828763516	0.23475279089640577	0.2794033769807166
27429	HTRA2	0.07869253559987573	0.23482499763147532	0.2794687306078187
23612	PHLDA3	0.10812940410252043	0.23494434687105803	0.27959017547290893
79834	PEAK1	0.09406816017897783	0.23496874249819708	0.27959861338513553
3397	ID1	-0.08821306764891321	0.23514025184528192	0.2797820936051418
27344	PCSK1N	-0.08579821809067358	0.23520123201334625	0.27983404312515725
83855	KLF16	0.06969406891981253	0.23535721415224456	0.2799990066311623
79078	C1orf50	-0.5908868688972856	0.23537898350300576	0.2800042877674911
10947	AP3M2	0.0678641475556183	0.23593218667397226	0.28064170949653017
2831	NPBWR1	-0.11057018097077592	0.23639469481080272	0.28117116343184184
222255	ATXN7L1	0.09991995340872144	0.23659107997664186	0.28138403232849485
222663	SCUBE3	0.07292965614452368	0.23676802597100327	0.28157375206929924
2475	MTOR	-0.09070095498092587	0.23687062789450777	0.2816750375278989
5921	RASA1	-0.13124396790325596	0.23695453974379374	0.2817540843862581
27433	TOR2A	0.07012029805523563	0.236972028875444	0.28175414456844133
79918	SETD6	0.10779132844012435	0.2369928253130991	0.2817547091071366
4066	LYL1	-0.0636226343141555	0.2370073807931605	0.2817547091071366
10384	BTN3A3	0.07457561460320675	0.23704404625406877	0.28177756440016105
23376	UFL1	0.08699122632044132	0.23709314638520773	0.2818151965089238
3166	HMX1	0.1406476384320458	0.23711957281218826	0.2818258744980525
406	BMAL1	-0.07784339412232652	0.23720100901573157	0.2819019273752979
84460	ZMAT1	0.06716952924467931	0.23755302302910059	0.2822995140542202
87178	PNPT1	-0.11176440428241916	0.2376331507924678	0.28235876239572694
57817	HAMP	-0.06837636872741105	0.23763783196491273	0.28235876239572694
79084	WDR77	0.09407835547547015	0.23785424598770097	0.28259512114297264
29093	MRPL22	0.15029644314008467	0.23807406486927907	0.28283549015389275
10816	SPINT3	0.15860261298575576	0.23817912148344667	0.2829394945818725
10087	CERT1	0.09048701336495611	0.23860164631236563	0.2834205851690113
50944	SHANK1	-0.08287158521660914	0.238637983465277	0.2834429095676307
919	CD247	0.07904452890238287	0.23871027189420538	0.28350792877055836
148046	CIRBP-AS1	-0.13062466369350792	0.23878535796816017	0.28357626083730714
341883	LRRC9	-0.07505853293053738	0.2390928251502963	0.2839205332907054
286464	CFAP47	0.08641602035514595	0.2394427451066413	0.28431516371632276
4597	MVD	0.07387036651433596	0.2396380503755647	0.28451356613939255
